"Painter ID",Code,"Total Point before this ","Membership Level","Subgroup ID","Subgroup Name",Quantity,Point,"Offer Point","Item Point","Point Of","Item Point Should Membership Wise","Original Point Should Be","Amount Difference","Pay Status",Date,2021,2022,2023
4004,scan,84686.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:47:21",0,84686.5,0
4004,scan,84709.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:47:37",0,84709.5,0
4004,scan,84732.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:47:48",0,84732.5,0
4004,scan,84755.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:47:59",0,84755.5,0
4004,scan,84778.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:48:18",0,84778.5,0
4004,scan,84801.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:48:28",0,84801.5,0
4004,scan,84824.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:48:35",0,84824.5,0
4004,scan,84847.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:48:43",0,84847.5,0
4004,scan,84870.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:48:55",0,84870.5,0
4004,scan,84893.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:49:07",0,84893.5,0
4004,scan,84916.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:49:40",0,84916.5,0
4004,scan,84939.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:49:51",0,84939.5,0
4004,scan,84962.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:50:02",0,84962.5,0
4004,scan,84985.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:50:11",0,84985.5,0
4004,scan,85008.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:51:44",0,85008.5,0
4004,scan,85031.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:51:56",0,85031.5,0
4004,scan,85054.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:52:50",0,85054.5,0
4004,scan,85077.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:53:12",0,85077.5,0
4004,scan,85100.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:53:23",0,85100.5,0
4004,scan,85123.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:53:39",0,85123.5,0
4004,scan,85146.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:53:52",0,85146.5,0
4004,scan,85169.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:54:20",0,85169.5,0
4004,scan,85192.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:54:30",0,85192.5,0
4004,scan,85215.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:54:37",0,85215.5,0
4004,scan,85238.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:54:45",0,85238.5,0
4004,scan,85261.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:54:53",0,85261.5,0
4004,scan,85284.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:55:00",0,85284.5,0
4004,scan,85307.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:55:08",0,85307.5,0
4004,scan,85330.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:55:20",0,85330.5,0
4004,scan,85353.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:55:32",0,85353.5,0
4004,scan,85376.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:55:41",0,85376.5,0
4004,scan,85399.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:55:50",0,85399.5,0
4004,scan,85422.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:55:58",0,85422.5,0
4004,scan,85445.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:56:10",0,85445.5,0
4004,scan,85468.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:56:25",0,85468.5,0
4004,scan,85491.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:56:35",0,85491.5,0
4004,scan,85514.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:56:43",0,85514.5,0
4004,scan,85537.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:56:52",0,85537.5,0
4004,scan,85560.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:57:01",0,85560.5,0
4004,scan,85583.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:57:14",0,85583.5,0
4004,scan,85606.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:57:22",0,85606.5,0
4004,scan,85629.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:57:32",0,85629.5,0
4004,scan,85652.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:57:41",0,85652.5,0
4004,scan,85675.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:57:52",0,85675.5,0
4004,scan,85698.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:58:03",0,85698.5,0
4004,scan,85721.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:58:12",0,85721.5,0
4004,scan,85744.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 01:58:27",0,85744.5,0
4004,scan,85767.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 02:00:43",0,85767.5,0
4004,scan,85790.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 02:02:34",0,85790.5,0
4004,scan,85813.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 02:02:42",0,85813.5,0
4004,scan,85836.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 02:02:53",0,85836.5,0
4004,scan,85859.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 02:03:00",0,85859.5,0
4004,scan,85882.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 02:03:09",0,85882.5,0
4004,scan,85905.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 02:03:19",0,85905.5,0
4004,scan,85928.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 02:03:27",0,85928.5,0
4004,scan,85951.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 02:03:35",0,85951.5,0
4004,scan,85974.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 02:03:43",0,85974.5,0
4004,scan,85997.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 02:03:50",0,85997.5,0
4004,scan,86020.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 02:03:58",0,86020.5,0
4004,scan,86043.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 02:04:10",0,86043.5,0
4004,scan,86066.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 02:04:18",0,86066.5,0
4004,scan,86089.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 02:04:27",0,86089.5,0
4004,scan,86112.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 02:04:37",0,86112.5,0
4004,scan,86135.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 02:05:31",0,86135.5,0
4004,scan,86158.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 02:05:39",0,86158.5,0
4004,scan,86181.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 02:06:06",0,86181.5,0
4004,scan,86204.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 02:06:16",0,86204.5,0
4004,scan,86227.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 02:09:16",0,86227.5,0
4004,scan,86250.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 02:09:32",0,86250.5,0
4004,scan,86273.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 02:09:40",0,86273.5,0
4004,scan,86296.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 02:09:48",0,86296.5,0
4004,scan,86319.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 02:10:11",0,86319.5,0
4004,scan,86342.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 02:10:19",0,86342.5,0
4004,scan,86365.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 02:10:28",0,86365.5,0
4004,scan,86388.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 02:10:38",0,86388.5,0
4004,scan,86411.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 02:10:48",0,86411.5,0
4004,scan,86434.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 02:10:57",0,86434.5,0
4004,scan,86457.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-10 02:11:08",0,86457.5,0
4004,scan,86480.5,Platinum,,,scan,135,scan,scan,Platinum,scan,135,0,"Payment Ok","2022-12-10 21:28:51",0,86480.5,0
4004,scan,86615.5,Platinum,,,scan,12,scan,scan,Platinum,scan,12,0,"Payment Ok","2022-12-11 22:22:30",0,86615.5,0
4004,scan,86627.5,Platinum,,,scan,12,scan,scan,Platinum,scan,12,0,"Payment Ok","2022-12-15 20:55:19",0,86627.5,0
4004,scan,86639.5,Platinum,,,scan,135,scan,scan,Platinum,scan,135,0,"Payment Ok","2022-12-15 20:55:29",0,86639.5,0
4004,scan,86774.5,Platinum,,,scan,135,scan,scan,Platinum,scan,135,0,"Payment Ok","2022-12-15 20:56:14",0,86774.5,0
4004,scan,86909.5,Platinum,,,scan,135,scan,scan,Platinum,scan,135,0,"Payment Ok","2022-12-15 20:56:25",0,86909.5,0
4004,scan,87044.5,Platinum,,,scan,110,scan,scan,Platinum,scan,110,0,"Payment Ok","2022-12-16 22:06:43",0,87044.5,0
4004,scan,87154.5,Platinum,,,scan,110,scan,scan,Platinum,scan,110,0,"Payment Ok","2022-12-16 22:06:59",0,87154.5,0
4004,scan,87264.5,Platinum,,,scan,110,scan,scan,Platinum,scan,110,0,"Payment Ok","2022-12-16 23:23:51",0,87264.5,0
4004,scan,87374.5,Platinum,,,scan,110,scan,scan,Platinum,scan,110,0,"Payment Ok","2022-12-19 20:48:57",0,87374.5,0
4004,scan,87484.5,Platinum,,,scan,110,scan,scan,Platinum,scan,110,0,"Payment Ok","2022-12-19 20:49:05",0,87484.5,0
4004,scan,87594.5,Platinum,,,scan,110,scan,scan,Platinum,scan,110,0,"Payment Ok","2022-12-19 22:17:15",0,87594.5,0
4004,scan,87704.5,Platinum,,,scan,110,scan,scan,Platinum,scan,110,0,"Payment Ok","2022-12-19 22:17:26",0,87704.5,0
4004,scan,87814.5,Platinum,,,scan,110,scan,scan,Platinum,scan,110,0,"Payment Ok","2022-12-19 22:17:37",0,87814.5,0
4004,scan,87924.5,Platinum,,,scan,110,scan,scan,Platinum,scan,110,0,"Payment Ok","2022-12-20 14:52:23",0,87924.5,0
4004,scan,88034.5,Platinum,,,scan,110,scan,scan,Platinum,scan,110,0,"Payment Ok","2022-12-20 14:52:33",0,88034.5,0
4004,scan,88144.5,Platinum,,,scan,110,scan,scan,Platinum,scan,110,0,"Payment Ok","2022-12-20 14:52:41",0,88144.5,0
4004,scan,88254.5,Platinum,,,scan,110,scan,scan,Platinum,scan,110,0,"Payment Ok","2022-12-20 14:52:53",0,88254.5,0
4004,scan,88364.5,Platinum,,,scan,110,scan,scan,Platinum,scan,110,0,"Payment Ok","2022-12-20 14:53:00",0,88364.5,0
4004,scan,88474.5,Platinum,,,scan,135,scan,scan,Platinum,scan,135,0,"Payment Ok","2022-12-20 14:53:09",0,88474.5,0
4004,DPU-1115-1422/2022,88609.5,Platinum,26,"REBELITE SPD",100,300,0,3,Platinum,3,300,0,"Payment Ok","2022-12-21 14:22:24",0,88609.5,0
4004,DPU-1115-1422/2022,88609.5,Platinum,333,"ACTIVE INTERIOR SEALER",100,300,0,3,Platinum,3,300,0,"Payment Ok","2022-12-21 14:22:24",0,88609.5,0
4004,scan,89209.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-22 14:15:24",0,89209.5,0
4004,scan,89232.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-23 18:51:08",0,89232.5,0
4004,scan,89255.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-23 18:51:20",0,89255.5,0
4004,scan,89278.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-23 18:51:30",0,89278.5,0
4004,scan,89301.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-23 18:51:39",0,89301.5,0
4004,scan,89324.5,Platinum,,,scan,23,scan,scan,Platinum,scan,23,0,"Payment Ok","2022-12-23 18:52:07",0,89324.5,0
4004,scan,89347.5,Platinum,,,scan,110,scan,scan,Platinum,scan,110,0,"Payment Ok","2022-12-23 18:54:27",0,89347.5,0
4004,scan,89457.5,Platinum,,,scan,110,scan,scan,Platinum,scan,110,0,"Payment Ok","2022-12-23 18:54:35",0,89457.5,0
4004,DPU-1115-1440/2022,89567.5,Platinum,153,"SUPER STRENGTH",500,8500,0,17,Platinum,17,8500,0,"Payment Ok","2022-12-25 15:19:15",0,89567.5,0
4004,DPU-1115-1440/2022,89567.5,Platinum,43,"WALL PUTTY",200,600,0,3,Platinum,3,600,0,"Payment Ok","2022-12-25 15:19:15",0,89567.5,0
4004,DPU-1115-1440/2022,89567.5,Platinum,333,"ACTIVE INTERIOR SEALER",300,900,0,3,Platinum,3,900,0,"Payment Ok","2022-12-25 15:19:15",0,89567.5,0
4004,DPU-1115-1440/2022,89567.5,Platinum,45,"WALLELITE WATER SEALER-INTERIOR",200,600,0,3,Platinum,3,600,0,"Payment Ok","2022-12-25 15:19:15",0,89567.5,0
4004,DPU-1115-1440/2022,89567.5,Platinum,1,"SMOOTH EXTERIOR",200,1000,0,5,Platinum,5,1000,0,"Payment Ok","2022-12-25 15:19:15",0,89567.5,0
4004,DPU-1115-1440/2022,89567.5,Platinum,44,"MASTER COAT EXTERIOR WALL SEALER",100,300,0,3,Platinum,3,300,0,"Payment Ok","2022-12-25 15:19:15",0,89567.5,0
4004,DPU-1115-1441/2022,101467.5,Platinum,239,"THINNER T-1 GENERAL PURPOSE THINNER",200,0,0,0,"Wrong Point",0,0,0,"Payment Ok","2022-12-25 15:24:03",0,101467.5,0
4004,DPU-1115-1441/2022,101467.5,Platinum,333,"ACTIVE INTERIOR SEALER",200,600,0,3,Platinum,3,600,0,"Payment Ok","2022-12-25 15:24:03",0,101467.5,0
4004,DPU-1115-1441/2022,101467.5,Platinum,1,"SMOOTH EXTERIOR",300,1500,0,5,Platinum,5,1500,0,"Payment Ok","2022-12-25 15:24:03",0,101467.5,0
4004,DPU-1115-1441/2022,101467.5,Platinum,44,"MASTER COAT EXTERIOR WALL SEALER",200,600,0,3,Platinum,3,600,0,"Payment Ok","2022-12-25 15:24:03",0,101467.5,0
4004,DPU-1115-1441/2022,101467.5,Platinum,21,"PLASTELITE PLASTIC EMULSION",200,1000,0,5,Platinum,5,1000,0,"Payment Ok","2022-12-25 15:24:03",0,101467.5,0
4004,DPU-1115-1441/2022,101467.5,Platinum,153,"SUPER STRENGTH",60,1020,0,17,Platinum,17,1020,0,"Payment Ok","2022-12-25 15:24:03",0,101467.5,0
4004,DPU-1115-1441/2022,101467.5,Platinum,3,"ACLOSE SEALER",190,950,0,5,Platinum,5,950,0,"Payment Ok","2022-12-25 15:24:03",0,101467.5,0
4004,DPU-1115-1441/2022,101467.5,Platinum,26,"REBELITE SPD",150,450,0,3,Platinum,3,450,0,"Payment Ok","2022-12-25 15:24:03",0,101467.5,0
4004,DPU-1115-1442/2022,107587.5,Platinum,333,"ACTIVE INTERIOR SEALER",200,600,0,3,Platinum,3,600,0,"Payment Ok","2022-12-25 15:26:22",0,107587.5,0
4004,DPU-1115-1442/2022,107587.5,Platinum,1,"SMOOTH EXTERIOR",500,2500,0,5,Platinum,5,2500,0,"Payment Ok","2022-12-25 15:26:22",0,107587.5,0
4004,DPU-1115-1442/2022,107587.5,Platinum,44,"MASTER COAT EXTERIOR WALL SEALER",200,600,0,3,Platinum,3,600,0,"Payment Ok","2022-12-25 15:26:22",0,107587.5,0
4004,DPU-1115-1442/2022,107587.5,Platinum,153,"SUPER STRENGTH",400,6800,0,17,Platinum,17,6800,0,"Payment Ok","2022-12-25 15:26:22",0,107587.5,0
4004,DPU-1115-1442/2022,107587.5,Platinum,21,"PLASTELITE PLASTIC EMULSION",200,1000,0,5,Platinum,5,1000,0,"Payment Ok","2022-12-25 15:26:22",0,107587.5,0
4004,DPU-1115-1443/2022,119087.5,Platinum,26,"REBELITE SPD",200,600,0,3,Platinum,3,600,0,"Payment Ok","2022-12-25 15:32:09",0,119087.5,0
4004,DPU-1115-1443/2022,119087.5,Platinum,333,"ACTIVE INTERIOR SEALER",200,600,0,3,Platinum,3,600,0,"Payment Ok","2022-12-25 15:32:09",0,119087.5,0
4004,DPU-1115-1443/2022,119087.5,Platinum,45,"WALLELITE WATER SEALER-INTERIOR",200,600,0,3,Platinum,3,600,0,"Payment Ok","2022-12-25 15:32:09",0,119087.5,0
4004,DPU-1115-1443/2022,119087.5,Platinum,21,"PLASTELITE PLASTIC EMULSION",200,1000,0,5,Platinum,5,1000,0,"Payment Ok","2022-12-25 15:32:09",0,119087.5,0
4004,DPU-1115-1443/2022,119087.5,Platinum,44,"MASTER COAT EXTERIOR WALL SEALER",200,600,0,3,Platinum,3,600,0,"Payment Ok","2022-12-25 15:32:09",0,119087.5,0
4004,DPU-1115-1443/2022,119087.5,Platinum,230,"COLORFEST COLORANTS",71,0,0,0,"Wrong Point",0,0,0,"Payment Ok","2022-12-25 15:32:09",0,119087.5,0
4004,DPU-1115-1443/2022,119087.5,Platinum,43,"WALL PUTTY",200,600,0,3,Platinum,3,600,0,"Payment Ok","2022-12-25 15:32:09",0,119087.5,0
4004,DPU-1115-1443/2022,119087.5,Platinum,3,"ACLOSE SEALER",58,290,0,5,Platinum,5,290,0,"Payment Ok","2022-12-25 15:32:09",0,119087.5,0
4004,DPU-1115-1443/2022,119087.5,Platinum,153,"SUPER STRENGTH",100,1700,0,17,Platinum,17,1700,0,"Payment Ok","2022-12-25 15:32:09",0,119087.5,0
4004,DPU-1115-1443/2022,119087.5,Platinum,6,"AXE BRAND COPAL VARNISH",70,210,0,3,Platinum,3,210,0,"Payment Ok","2022-12-25 15:32:09",0,119087.5,0
4004,DPU-1115-1444/2022,125287.5,Platinum,333,"ACTIVE INTERIOR SEALER",24,72,0,3,Platinum,3,72,0,"Payment Ok","2022-12-25 15:34:39",0,125287.5,0
4004,DPU-1115-1444/2022,125287.5,Platinum,44,"MASTER COAT EXTERIOR WALL SEALER",124,372,0,3,Platinum,3,372,0,"Payment Ok","2022-12-25 15:34:39",0,125287.5,0
4004,DPU-1115-1444/2022,125287.5,Platinum,239,"THINNER T-1 GENERAL PURPOSE THINNER",16,0,0,0,"Wrong Point",0,0,0,"Payment Ok","2022-12-25 15:34:39",0,125287.5,0
4004,DPU-1115-1444/2022,125287.5,Platinum,19,"LUCKY SEVEN SYN. ENAMEL",95,475,0,5,Platinum,5,475,0,"Payment Ok","2022-12-25 15:34:39",0,125287.5,0
4004,DPU-1115-1444/2022,125287.5,Platinum,40,"VICTORY U ACRO PRIMER",18,90,0,5,Platinum,5,90,0,"Payment Ok","2022-12-25 15:34:39",0,125287.5,0
4004,DPU-1115-1444/2022,125287.5,Platinum,326,"SUPER LATEX",12,204,0,17,Platinum,17,204,0,"Payment Ok","2022-12-25 15:34:39",0,125287.5,0
4004,DPU-1115-1444/2022,125287.5,Platinum,20,"MULTI-PURPOSE PUTTY WHITE",70,210,0,3,Platinum,3,210,0,"Payment Ok","2022-12-25 15:34:39",0,125287.5,0
4004,DPU-1115-1444/2022,125287.5,Platinum,26,"REBELITE SPD",55,165,0,3,Platinum,3,165,0,"Payment Ok","2022-12-25 15:34:39",0,125287.5,0
4004,DPU-1115-1444/2022,125287.5,Platinum,1,"SMOOTH EXTERIOR",60,300,0,5,Platinum,5,300,0,"Payment Ok","2022-12-25 15:34:39",0,125287.5,0
4004,DPU-1115-1444/2022,125287.5,Platinum,28,"RUPALI ALUMINIUM PAINT",20,100,0,5,Platinum,5,100,0,"Payment Ok","2022-12-25 15:34:39",0,125287.5,0
4004,DPU-1115-1444/2022,125287.5,Platinum,55,"ILLUMINA GLITTER - GOLD",10,310,0,31,Platinum,31,310,0,"Payment Ok","2022-12-25 15:34:39",0,125287.5,0
4004,DPU-1115-1444/2022,125287.5,Platinum,153,"SUPER STRENGTH",32,544,0,17,Platinum,17,544,0,"Payment Ok","2022-12-25 15:34:39",0,125287.5,0
4004,DPU-1115-1470/2022,128129.5,Platinum,3,"ACLOSE SEALER",1500,7500,0,5,Platinum,5,7500,0,"Payment Ok","2022-12-26 16:03:15",0,128129.5,0
4004,DPU-1115-1471/2022,135629.5,Platinum,153,"SUPER STRENGTH",1000,17000,0,17,Platinum,17,17000,0,"Payment Ok","2022-12-26 16:05:37",0,135629.5,0
4004,DPU-1115-1471/2022,135629.5,Platinum,100,"HAMMELITE HAMMER FINISH",500,2500,0,5,Platinum,5,2500,0,"Payment Ok","2022-12-26 16:05:37",0,135629.5,0
4004,DPU-1115-1498/2022,155129.5,Platinum,153,"SUPER STRENGTH",1500,25500,0,17,Platinum,17,25500,0,"Payment Ok","2022-12-27 17:42:41",0,155129.5,0
4004,DPU-1115-1509/2022,180629.5,Platinum,153,"SUPER STRENGTH",500,8500,0,17,Platinum,17,8500,0,"Payment Ok","2022-12-28 14:10:20",0,180629.5,0
4004,DPU-1115-1509/2022,180629.5,Platinum,21,"PLASTELITE PLASTIC EMULSION",500,2500,0,5,Platinum,5,2500,0,"Payment Ok","2022-12-28 14:10:20",0,180629.5,0
4004,DPU-1115-1509/2022,180629.5,Platinum,20,"MULTI-PURPOSE PUTTY WHITE",200,600,0,3,Platinum,3,600,0,"Payment Ok","2022-12-28 14:10:20",0,180629.5,0
4004,DPU-1115-1509/2022,180629.5,Platinum,1,"SMOOTH EXTERIOR",200,1000,0,5,Platinum,5,1000,0,"Payment Ok","2022-12-28 14:10:20",0,180629.5,0
4004,DPU-1115-1509/2022,180629.5,Platinum,44,"MASTER COAT EXTERIOR WALL SEALER",100,300,0,3,Platinum,3,300,0,"Payment Ok","2022-12-28 14:10:20",0,180629.5,0
4004,DPU-1115-1518/2022,193529.5,Platinum,153,"SUPER STRENGTH",1500,25500,0,17,Platinum,17,25500,0,"Payment Ok","2022-12-28 14:22:43",0,193529.5,0
4004,DPU-1115-1563/2022,219029.5,Platinum,153,"SUPER STRENGTH",666,11322,0,17,Platinum,17,11322,0,"Payment Ok","2022-12-29 18:14:31",0,219029.5,0
4004,DPU-1115-1563/2022,219029.5,Platinum,6,"AXE BRAND COPAL VARNISH",500,1500,0,3,Platinum,3,1500,0,"Payment Ok","2022-12-29 18:14:31",0,219029.5,0
4004,DPU-1115-1563/2022,219029.5,Platinum,2,"MASTER COAT",268,2680,0,10,Platinum,10,2680,0,"Payment Ok","2022-12-29 18:14:31",0,219029.5,0
4004,DPU-1115-1563/2022,219029.5,Platinum,326,"SUPER LATEX",13,221,0,17,Platinum,17,221,0,"Payment Ok","2022-12-29 18:14:31",0,219029.5,0
4004,DPU-1115-1563/2022,219029.5,Platinum,31,"SUPREME ELITECEM",24,72,0,3,Platinum,3,72,0,"Payment Ok","2022-12-29 18:14:31",0,219029.5,0
4004,DPU-1115-1563/2022,219029.5,Platinum,28,"RUPALI ALUMINIUM PAINT",24,120,0,5,Platinum,5,120,0,"Payment Ok","2022-12-29 18:14:31",0,219029.5,0
4004,DPU-1115-1564/2022,234944.5,Platinum,1,"SMOOTH EXTERIOR",200,1000,0,5,Platinum,5,1000,0,"Payment Ok","2022-12-29 18:19:38",0,234944.5,0
4004,DPU-1115-1564/2022,234944.5,Platinum,153,"SUPER STRENGTH",50,850,0,17,Platinum,17,850,0,"Payment Ok","2022-12-29 18:19:38",0,234944.5,0
4004,DPU-1115-1564/2022,234944.5,Platinum,21,"PLASTELITE PLASTIC EMULSION",200,1000,0,5,Platinum,5,1000,0,"Payment Ok","2022-12-29 18:19:38",0,234944.5,0
4004,DPU-1115-1564/2022,234944.5,Platinum,20,"MULTI-PURPOSE PUTTY WHITE",64,192,0,3,Platinum,3,192,0,"Payment Ok","2022-12-29 18:19:38",0,234944.5,0
4004,DPU-1115-1564/2022,234944.5,Platinum,40,"VICTORY U ACRO PRIMER",35,175,0,5,Platinum,5,175,0,"Payment Ok","2022-12-29 18:19:38",0,234944.5,0
4004,DPU-1115-1564/2022,234944.5,Platinum,333,"ACTIVE INTERIOR SEALER",300,900,0,3,Platinum,3,900,0,"Payment Ok","2022-12-29 18:19:38",0,234944.5,0
4004,DPU-1115-1564/2022,234944.5,Platinum,45,"WALLELITE WATER SEALER-INTERIOR",25,75,0,3,Platinum,3,75,0,"Payment Ok","2022-12-29 18:19:38",0,234944.5,0
4004,DPU-1115-1564/2022,234944.5,Platinum,24,"QUICK DRYING ENAMEL",100,300,0,3,Platinum,3,300,0,"Payment Ok","2022-12-29 18:19:38",0,234944.5,0
